579	579	5	Chicken, broiler, liver, simmered	Miscellaneous
580	580	5	Chicken, broiler, light meat and skin, raw	Miscellaneous
581	581	5	Chicken, broiler, light meat and skin, batter dipped, fried	Miscellaneous
582	582	5	Chicken, broiler, light meat and skin, flour coated, fried	Miscellaneous
583	583	5	Chicken, broiler, light meat and skin, roasted	Miscellaneous
584	584	5	Chicken, broiler, light meat and skin, stewed	Miscellaneous
585	585	5	Chicken, broiler, dark meat and skin, raw	Miscellaneous
586	586	5	Chicken, broiler, dark meat and skin, batter dipped, fried	Miscellaneous
587	587	5	Chicken, broiler, dark meat and skin, flour coated, fried	Miscellaneous
588	588	5	Chicken, broiler, dark meat and skin, roasted	Miscellaneous
589	589	5	Chicken, broiler, dark meat and skin, stewed	Miscellaneous
590	590	5	Chicken, broiler, light meat, raw	Miscellaneous
591	591	5	Chicken, broiler, light meat, fried	Miscellaneous
592	592	5	Chicken, broiler, light meat, roasted	Miscellaneous
593	593	5	Chicken, broiler, light meat, stewed	Miscellaneous
594	594	5	Chicken, broiler, dark meat, raw	Miscellaneous
595	595	5	Chicken, broiler, dark meat, fried	Miscellaneous
596	596	5	Chicken, broiler, dark meat, roasted	Miscellaneous
597	597	5	Chicken, broiler, dark meat, stewed	Miscellaneous
598	598	5	Chicken, broiler, back, meat and skin, batter dipped, fried	Miscellaneous
599	599	5	Chicken, broiler, back, meat and skin, flour coated, fried	Miscellaneous
600	600	5	Chicken, broiler, back, meat, fried	Miscellaneous
601	601	5	Chicken, broiler, breast, meat and skin, batter dipped, fried	Miscellaneous
602	602	5	Chicken, broiler, breast, meat and skin, flour coated, fried	Miscellaneous
603	603	5	Chicken, broiler, breast, meat, fried	Miscellaneous
604	604	5	Chicken, broiler, drumstick, meat and skin, batter dipped, fried	Miscellaneous
605	605	5	Chicken, broiler, drumstick, meat and skin, flour coated, fried	Miscellaneous
606	606	5	Chicken, broiler, drumstick, meat, fried	Miscellaneous
607	607	5	Chicken, broiler, leg, meat and skin, raw	Miscellaneous
608	608	5	Chicken, broiler, leg, meat and skin, batter dipped, fried	Miscellaneous
609	609	5	Chicken, broiler, leg, meat and skin, flour coated, fried	Miscellaneous
610	610	5	Chicken, broiler, leg, meat and skin, roasted	Miscellaneous
611	611	5	Chicken, broiler, leg, meat and skin, stewed	Miscellaneous
612	612	5	Chicken, broiler, leg, meat, raw	Miscellaneous
613	613	5	Chicken, broiler, leg, meat, fried	Miscellaneous
614	614	5	Chicken, broiler, leg, meat, roasted	Miscellaneous
615	615	5	Chicken, broiler, leg, meat, stewed	Miscellaneous
